SMILES	pKi
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(CF)C(=N)N3)c2)cn1	8.3979
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(c4cc(C(F)(F)F)ccn4)C(=N)N3)c2)cn1	8.8861
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(c4ccc(F)cc4)C(=N)N3)c2)cn1	6.7296
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(c4cccc(F)c4)C(=N)N3)c2)cn1	6.6411
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(c4ccccn4)C(=N)N3)c2)cn1	6.6805
COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@]4(CCOC4)C(=N)N3)c2)cn1	7.5952
COc1cnc(C(=O)Nc2ccc(F)c([C@]34CCC[C@H]3S(=O)(=O)N(C)C(=N)N4)c2)c(C)c1	7.7959
COc1cnc(C(=O)Nc2ccc(F)c([C@]34CCC[C@H]3S(=O)(=O)N(C)C(=N)N4)c2)c(C)n1	7.6383
COc1cnc(C(=O)Nc2ccc(F)c([C@]34CCC[C@H]3S(=O)(=O)N(C)C(=N)N4)c2)cn1	7.9586
COc1cnc(C(=O)Nc2ccc(F)c([C@]34COC[C@H]3S(=O)(=O)C(C)(C)C(=N)N4)c2)c(C)c1	8.3979
COc1cnc(C(=O)Nc2ccc(F)c([C@]34COC[C@H]3S(=O)(=O)C(C)(C)C(=N)N4)c2)c(C)n1	8
COc1cnc(C(=O)Nc2ccc(F)c([C@]34COC[C@H]3S(=O)(=O)C(C)(C)C(=N)N4)c2)cn1	8.2076
COc1cnc(C(=O)Nc2ccc(F)c([C@]34COC[C@H]3S(=O)(=O)N(C)C(=N)N4)c2)c(F)c1	7.8013
COc1cnc(C(=O)Nc2ccc(F)c([C@]34COC[C@H]3S(=O)(=O)N(C)C(=N)N4)c2)cn1	7.2666
COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1	7.1013
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(C)NC(=N)N(C)S(=O)(=O)[C@@H]2CCO3)cn1	6.2284
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(C)NC(=N)N(C)S(=O)(=O)[C@H]2CCC3)c(C)c1	7.5686
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(C)NC(=N)N(C)S(=O)(=O)[C@H]2CCC3)c(C)n1	7.3188
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(C)NC(=N)N(C)S(=O)(=O)[C@H]2CCC3)cn1	7.7696
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(CC2)C(C)(C)O3)cn1	7.2132
COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(COC(N)=N2)C2(COC2)C(C)(C)O3)cn1	7.3675
COc1cnc(C(=O)Nc2ccc3c(c2)[C@]2(CCC3)CS(=O)(=O)N(C)C(=N)N2)c(C)c1	6.9245
COc1cnc(C(=O)Nc2ccc3c(c2)[C@]2(CCC3)CS(=O)(=O)N(C)C(=N)N2)c(C)n1	6.6498
COc1cnc(C(=O)Nc2ccc3c(c2)[C@]2(CCC3)CS(=O)(=O)N(C)C(=N)N2)cn1	6.8416
COc1cnc(C(=O)Nc2ccc3c(c2)[C@]2(CCO3)CS(=O)(=O)N(C)C(=N)N2)c(C)c1	6.7747
COc1cnc(C(=O)Nc2ccc3c(c2)[C@]2(CCO3)CS(=O)(=O)N(C)C(=N)N2)c(C)n1	6.5317
COc1cnc(C(=O)Nc2ccc3c(c2)[C@]2(CCO3)CS(=O)(=O)N(C)C(=N)N2)cn1	6.6737
COc1cnc(C(=O)Oc2ccc(F)c([C@@]3(C(F)F)N=C(N)CCC3(F)F)c2)nc1	8.1612
COc1cnc(C(=S)Nc2cc(F)c(F)c([C@]3(C)CS(=O)(=O)N(C)C(=N)N3)c2)cn1	8.0969
COc1cnc(C(=S)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)N(C)C(=N)N3)c2)cn1	8.5229
COc1cnc2c(C(=O)Nc3ccc(F)c([C@]45CCC[C@H]4S(=O)(=O)N(C)C(=N)N5)c3)ccnc2c1	6.6861
COc1cnc2c(C(=O)Nc3ccc(F)c([C@]45CCC[C@H]4S(=O)(=O)N(C)C(=N)N5)c3)nccc2c1	7.5086
COc1cnc2c(C(=O)Nc3ccc(F)c([C@]45CCC[C@H]4S(=O)(=O)N(C)C(=N)N5)c3)nccc2n1	7.4437
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)c(F)cn3)nccc2c1	7.7905
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)c(F)cn3)ncnc2c1	7.7144
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c(F)cn3)ccnc2c1	8.2757
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c(F)cn3)ccnc2n1	8.284
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c(F)cn3)nccc2c1	8.585
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c(F)cn3)nccc2n1	7.8665
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c(F)cn3)ncnc2c1	7.1739
COc1cnc2c(Nc3cc([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c(F)cn3)ncnc2n1	6.567
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CN(C)S(=O)(=O)C(C)(C)C(=N)N4)c3)nccc2c1	6.6799
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)c3)nccc2c1	7.9263
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)c3)nccc2n1	8.585
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)c3)ncnc2c1	8.3665
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(=N)N4)c3)ncnc2n1	7.9747
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)nccc2c1	8.585
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c3)ccnc2c1	7.5686
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c3)ccnc2n1	7.3979
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c3)nccc2c1	8.0315
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c3)nccc2n1	8.3188
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c3)ncnc2c1	8.4318
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c3)ncnc2n1	7.8539
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](CF)(C5CC5)C(N)=N4)c3)nccc2c1	8.1487
COc1cnc2c(Nc3ccc(F)c([C@]4(C)CS(=O)(=O)[C@@](CF)(C5CC5)C(N)=N4)c3)nccc2n1	8.3468
COc1cnc2c(Nc3ccc(F)c([C@]45CCC[C@H]4S(=O)(=O)N(C)C(=N)N5)c3)ccnc2c1	6.6861
COc1cnc2c(Nc3ccc(F)c([C@]45CCC[C@H]4S(=O)(=O)N(C)C(=N)N5)c3)nccc2c1	7.5086
COc1cnc2c(Nc3ccc(F)c([C@]45CCC[C@H]4S(=O)(=O)N(C)C(=N)N5)c3)nccc2n1	7.4437
COc1cnc2c(Nc3ccc4c(c3)[C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@H]3CCC4)ccnc2n1	6.262
COc1cnc2c(Nc3ccc4c(c3)[C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@H]3CCC4)nccc2c1	6.9666
COc1cnc2c(Nc3ccc4c(c3)[C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@H]3CCC4)nccc2n1	7.3468
COc1cnc2c(Nc3ccc4c(c3)[C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@H]3CCO4)ccnc2c1	6.3851
COc1cnc2c(Nc3ccc4c(c3)[C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@H]3CCO4)nccc2c1	7.2441
COc1cnc2c(Nc3ccc4c(c3)[C@@]3(C)NC(=N)N(C)S(=O)(=O)[C@H]3CCO4)nccc2n1	7.2218
COc1cnc2c(Nc3cnc(F)c([C@]4(C)CS(=O)(=O)[C@@](C)(C5CC5)C(N)=N4)c3)nccc2c1	8.1612
COc1cnc2c(Nc3cnc(F)c([C@]4(C)CS(=O)(=O)[C@@](CF)(C5CC5)C(N)=N4)c3)nccc2c1	8.2147
COc1cncc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)s2)c1	6.4568
COc1cncc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)s2)n1	5.8887
COc1cncc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C4(CCOCC4)C(=N)N3)s2)c1	6.2557
COc1cncc(-c2cc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)s2)n1	6.0255
COc1cncc(-c2cc(F)c([C@]3(C)CS(=O)(=O)C(C)(CC(F)(F)F)C(=N)N3)s2)c1	5.0959
COc1cncc(-c2ccc(F)c([C@]3(C)Cc4ncncc4C(=N)N3)c2)c1	6.6478
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1	6.5935
COc1cncc(-c2cccc(C3(C4CC4)N=C(N)N(C)C3=O)c2)c1	7
COc1cncc(Oc2ccc(F)c([C@]34CO[C@@H](C)C[C@H]3C(=O)N(C)C(=N)N4)c2)n1	8.1805
COc1cncc(Oc2ccc(F)c([C@]34CO[C@@H](C5CC5)C[C@H]3C(=O)N(C)C(=N)N4)c2)n1	8.1549
COc1cnn(-c2ccc(-c3nccc4c(Cl)c([C@]5(C)CS(=O)(=O)N(C)C(=N)N5)sc34)c(F)c2)c1	7.752
COc1nc(N2CC3C(c4ccccc4)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	7.0315
COc1nc(N2CC3C(c4ccccc4)(C2)NC(=N)N(C)S3(=O)=O)nc(C2CC2)c1F	7.3768
COc1nc(N2CC3C(c4ccccc4)(C2)NC(=N)N(C)S3(=O)=O)nc(OC)c1F	7.5229
COc1nc(N2CC3[C@](c4cc(NC(=O)c5ccc(F)cn5)ccc4F)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	8.9208
COc1nc(N2CC3[C@](c4ccc(F)cc4F)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	7.5229
COc1nc(N2C[C@@H]3[C@](c4cc(F)c(F)cc4F)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	7.4949
COc1nc(N2C[C@@H]3[C@](c4cc(F)ccc4F)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	7.699
COc1nc(N2C[C@@H]3[C@](c4ccc(F)cc4)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	7.4559
COc1nc(N2C[C@@H]3[C@](c4ccccc4)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	7.2924
COc1nc(N2C[C@@H]3[C@](c4ccccc4F)(C2)NC(=N)N(C)S3(=O)=O)nc(C)c1F	7.7212
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)nc(C)c1F	9.1549
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F	8.9269
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(Cl)ccc3F)C2)nc(C)c1F	7.8861
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(F)ccc3Cl)C2)nc(C)c1F	8.0506
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F	7.8239
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)ncc1F	7.2441
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(Cl)s3)C2)nc(C)c1F	8
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C)c1F	8.3145
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cc(F)c(F)c3F)C2)nc(C)c1F	7.5229
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cc(F)cc3F)C2)nc(C)c1F	7.8239
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)ccc(F)c3F)C2)nc(C)c1F	7.2757
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cccc3F)C2)nc(C)c1F	7.5969
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)c(F)cc3F)C2)nc(C)c1F	8.1052
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C)c1F	8.1077
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1Cl	8.1871
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(C2CC2)c1F	8.2518
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(OC)c1F	8.2518
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)c(Cl)c3F)C2)nc(C)c1F	8.0362
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C)c1F	8.1458
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(C2CC2)c1F	8.3188
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(OC)c1F	8.3565
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3Cl)C2)nc(C)c1F	8.3468
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C(C)(F)F)c1F	7.9586
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C(F)(F)F)c1F	7.4949
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C2CC2)c1Cl	8.1675
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(C2CC2)c1F	8.5686
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(CO)c1F	7.7959
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(OC)c1F	8.7447
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cccc(C#N)c3)C2)nc(C)c1F	7.8539
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cccc(Cl)c3)C2)nc(C)c1F	7.4089
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3)C2)nc(C)c1F	7.6823
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3F)C2)nc(C)c1Cl	8.0315
COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3F)C2)nc(C)c1F	8.2218
COc1ncc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)C(C)(C)C(=N)N3)s2)cn1	5.7652
CSCCC(NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)NC(C(=O)NCc1ccccc1)C(C)C	5.236
CSCCC(NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(O)CC(C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C	7.2291
CSCC[C@@H](NC(=O)OC(C)(C)C)C(=O)CN[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C	2.236
CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C	5.236
CSCC[C@H](NC(=O)OCn1nc(C)cc1C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C	7.8539
CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C	9.0969
CSC[C@H](NC(=O)C1=NO[C@@H]2OCC[C@H]12)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C	7.9586
CSC[C@H](NC(=O)C1=NO[C@H]2OCC[C@@H]12)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C	6.2565
CSC[C@H](NC(=O)OCn1nc(C)cc1C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C	8.3565
CSC[C@H](NC(=O)[C@@H](C)Cn1nc(C)cc1C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCC(C)C)C(C)C	7.1938
CSc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F	7.3468
C[C@@H](NC(=O)c1cc(-c2nnc([C@](C)([NH3+])Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1	7.3726
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1	6.6326
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccc3cc[nH]c3c2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1	6.6383
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1	8.699
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NC[C@@H]3CCCN3C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1	5.2449
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NC[C@H]3CCCN3C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1	7.585
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NC[C@H]3COC(=O)N3C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1	7.6383
C[C@@H](NC(=O)c1cc(NS(C)(=O)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CNC2CC2)c1)c1ccc(F)cc1	8
C[C@@H]1CN[C@@H]([C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)N[C@H](C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)CN1Cc1ccccc1	6.5229
C[C@@H]1C[C@@H]2[C@](c3cc(OCC4CC4)ccc3F)(CO1)NC(=N)C(C)(C)S2(=O)=O	5.3486
C[C@@H]1C[C@@H]2[C@](c3ccccc3F)(CO1)NC(=N)C(C)(C)S2(=O)=O	5
C[C@@H]1OC[C@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)NC(=N)C(C)(C)S(=O)(=O)[C@H]12	8.0458
C[C@@]1(C(F)F)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O	8
C[C@@]1(C2CC2)C(=N)N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2S1(=O)=O	7.4089
C[C@@]1(C2CCC2)C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(C(F)(F)F)cn3)ccc2F)CS1(=O)=O	6.9108
C[C@@]1(C2CCC2)C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O	7.1785
C[C@@]1(C2CCC2)C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O	6.5177
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C1N	7.2924
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(C(F)(F)F)cn3)ccc2F)N=C1N	6.7696
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cc3)ccc2F)N=C1N	6.1308
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C1N	7.2076
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N	6.6778
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C1N	7.1487
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)N=C1N	6.3768
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)N=C1N	7.0362
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3nc(CF)co3)ccc2F)N=C1N	6.585
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3nc(CF)cs3)ccc2F)N=C1N	7.0362
C[C@@]1(F)CC(F)(F)[C@@](C)(c2cc(NC(=O)c3nccs3)ccc2F)N=C1N	6.4089
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C1N	7.4089
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cc3)ccc2F)N=C1N	6.6576
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C1N	7.4437
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)N=C1N	7.0088
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3ccn(C(F)F)n3)ccc2F)N=C1N	7.3468
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3cnc(C(F)(F)F)cn3)ccc2F)N=C1N	6.7212
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)N=C1N	7
C[C@@]1(F)C[C@H](F)[C@@](C)(c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)N=C1N	7.2076
C[C@@]1(c2cc(-c3cccc(-c4nnco4)c3)cs2)Cc2nc(C(F)(F)F)ncc2C(=N)N1	7.3045
C[C@@]1(c2cc(-c3cccc(-c4nnco4)c3)cs2)Cc2nc(C3CC3)ncc2C(=N)N1	7.0706
C[C@@]1(c2cc(-c3cccc(C#N)c3)ccc2F)CS(=O)(=O)C2(CCCC2)C(=N)N1	5.8887
C[C@@]1(c2cc(-c3cccc(C#N)c3)ccc2F)Cc2ncncc2C(=N)N1	6.0825
C[C@@]1(c2cc(-c3cccc(C#N)c3)cs2)Cc2nc(C(F)(F)F)ncc2C(=N)N1	7.2351
C[C@@]1(c2cc(-c3cccc(C#N)c3)cs2)Cc2nc(C3CC3)ncc2C(=N)N1	6.8928
C[C@@]1(c2cc(-c3cccc(C(F)(F)F)c3)ccc2F)Cc2ncncc2C(=N)N1	5.5177
C[C@@]1(c2cc(-c3cccnc3)ccc2F)Cc2ncncc2C(=N)N1	6.1273
C[C@@]1(c2cc(-c3cncc(C#N)c3)ccc2F)CS(=O)(=O)C2(CCCC2)C(=N)N1	6.0273
C[C@@]1(c2cc(-c3cncc(C#N)c3)ccc2F)Cc2ncncc2C(=N)N1	6.2211
C[C@@]1(c2cc(-c3cncc(C#N)c3)cs2)Cc2nc(C(F)(F)F)ncc2C(=N)N1	6.6819
C[C@@]1(c2cc(-c3cncc(C#N)c3)cs2)Cc2nc(C3CC3)ncc2C(=N)N1	6.6498
C[C@@]1(c2cc(-c3cncc(Cl)c3)ccc2F)CS(=O)(=O)C2(CCCC2)C(=N)N1	6.3382
C[C@@]1(c2cc(-c3cncc(Cl)c3)ccc2F)Cc2ncncc2C(=N)N1	6.5969
C[C@@]1(c2cc(-c3cncnc3)ccc2F)Cc2ncncc2C(=N)N1	6.1129
C[C@@]1(c2cc(-n3cc(-c4ccccc4)nn3)ccc2F)CS(=O)(=O)C2(CCC2)C(=N)N1	5.634
C[C@@]1(c2cc(-n3cc(-c4cccnc4)nn3)ccc2F)CS(=O)(=O)C2(CCC2)C(=N)N1	5.0677
C[C@@]1(c2cc(F)ccc2F)CS(=O)(=O)[C@@](C)(c2cccc(O)c2)C(=N)N1	6
C[C@@]1(c2cc(F)ccc2F)CS(=O)(=O)[C@@](C)(c2cccc(OCc3ccccc3)c2)C(=N)N1	5.5376
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)C2(CC2)C(=N)N1	5.3098
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)C2(CCCC2)C(=N)N1	5.3845
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)C2(CCOCC2)C(=N)N1	5.154
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)[C@@](C)(C2CCC2)C(=N)N1	5.7696
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)[C@@](C)(C2CCOCC2)C(=N)N1	6.301
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)[C@@](C)(c2cc(C(F)(F)F)ccn2)C(=N)N1	5.5956
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)[C@@](C)(c2cccc(C(F)(F)F)c2)C(=N)N1	5.8539
C[C@@]1(c2cc(N)ccc2F)CS(=O)(=O)[C@@](C)(c2cccc(F)c2)C(=N)N1	5.9586
